mice_name,session_date,day_init,experiment_type,session_path,day_index,Baseline_im,Baseline_im_voltage_file,Baseline_mat_file,BMI_im,BMI_im_voltage_file,BMI_mat_file,BMI_target_mat_file,Bot_candidates,Bot_ensemble,Flag_Baseline_im,Flag_BaselineOnline,Flag_BMI,Flag_BMI_im,Flag_BMITarget,Flag_Holostim_seq_im,Flag_Holostim_seq_mat_file,Flag_MainProt_mat_file,Flag_Pretrain_im,Flag_session_more_tif_Baseline_im,Flag_session_more_tif_BMI_im,Flag_session_more_tif_Holostim_seq_im,Flag_session_more_tif_pretrain,Flag_target_calibration,GPL_candidates,GPL_ensemble,HoloMask_gpl_file,Holostim_seq_im,Holostim_seq_im_voltage_file,Holostim_seq_mat_file,MainProt_mat_file,Pretrain_im,Pretrain_im_voltage_file,Pretrain_mat_file,Roi_mat_file,StrcMask_mat_file,Target_calibration_mat_file,Workspace_mat_file,XML_candidates,XML_ensemble,XML_holostim_seq
NVI17,191121,D17,hE3_rew,191121/NVI17/D17,2,baseline/baseline_191121T191245-017,baseline_191121T191245-017_Cycle00001_VoltageRecording_001.csv,BaselineOnline191121T191242.mat,BMI/BMI_191121T201735-019,BMI_191121T201735-019_Cycle00001_VoltageRecording_001.csv,BMI_online191121T205943.mat,BMI_target_info_20191121T201607.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191121/NVI17/D17,191121/NVI17/D17,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191121T190500-016,holostim_seq_191121T190500-016_Cycle00001_VoltageRecording_001.csv,holostim_seq191121T190703.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191121T193202-018,HoloVTA_pretrain_191121T193202-018_Cycle00001_VoltageRecording_001.csv,BMI_online191121T201425.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191121T201607.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191109,D05,hE3_rew,191109/NVI20/D05,0,baseline/baseline_191109T182203-014,baseline_191109T182203-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191109T182200.mat,BMI/BMI_191109T192759-016,BMI_191109T192759-016_Cycle00001_VoltageRecording_001.csv,BMI_online191109T201007.mat,BMI_target_info_20191109T192649.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191109/NVI20/D05,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191109T181552-013,holostim_seq_191109T181552-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191109T181711.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191109T184230-015,HoloVTA_pretrain_191109T184230-015_Cycle00001_VoltageRecording_001.csv,BMI_online191109T192510.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191109T192649.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191115,D11,hE3_rew,191115/NVI20/D11,1,baseline/baseline_191115T161027-015,,BaselineOnline191115T161025.mat,BMI/BMI_191115T172124-017,,BMI_online191115T180332.mat,BMI_target_info_20191115T171903.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191115T160340-013,holostim_seq_191115T160340-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191115T160455.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191115T163119-016,,BMI_online191115T171728.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191115T171903.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191121,D17,hE3_rew,191121/NVI20/D17,2,baseline/baseline_191121T170209-013,baseline_191121T170209-013_Cycle00001_VoltageRecording_001.csv,BaselineOnline191121T170207.mat,BMI/BMI_191121T180836-015,BMI_191121T180836-015_Cycle00001_VoltageRecording_001.csv,BMI_online191121T185044.mat,BMI_target_info_20191121T180654.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,191121/NVI20/D17,,,,191121/NVI20/D17,191121/NVI20/D17,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191121T165108-012,holostim_seq_191121T165108-012_Cycle00001_VoltageRecording_001.csv,holostim_seq191121T165321.mat,,HoloVTA_pretrain/HoloVTA_pretrain_191121T172049-014,HoloVTA_pretrain_191121T172049-014_Cycle00001_VoltageRecording_001.csv,BMI_online191121T180516.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191121T180654.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191109,D05,hE3_rew,191109/NVI21/D05,0,baseline/baseline_191109T160457-010,baseline_191109T160457-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191109T160455.mat,BMI/BMI_191109T171754-012,BMI_191109T171754-012_Cycle00001_VoltageRecording_001.csv,BMI_online191109T180002.mat,BMI_target_info_20191109T171630.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191109/NVI21/D05,191109/NVI21/D05,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191109T155256-009,holostim_seq_191109T155256-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191109T155439.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191109T162359-011,HoloVTA_pretrain_191109T162359-011_Cycle00001_VoltageRecording_001.csv,BMI_online191109T171527.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191109T171630.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191109,D05,hE3_rew,191109/NVI22/D05,0,baseline/baseline_191109T131503-006,baseline_191109T131503-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191109T131500.mat,BMI/BMI_191109T142305-008,BMI_191109T142305-008_Cycle00001_VoltageRecording_001.csv,BMI_online191109T150513.mat,BMI_target_info_20191109T142114.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191109/NVI22/D05,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191109T130905-004,holostim_seq_191109T130905-004_Cycle00001_VoltageRecording_001.csv,holostim_seq191109T131014.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191109T133522-007,HoloVTA_pretrain_191109T133522-007_Cycle00001_VoltageRecording_001.csv,BMI_online191109T141924.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191109T142114.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191115,D11,hE3_rew,191115/NVI22/D11,1,baseline/baseline_191115T130711-009,baseline_191115T130711-009_Cycle00001_VoltageRecording_001.csv,BaselineOnline191115T130709.mat,BMI/BMI_191115T142227-012,BMI_191115T142227-012_Cycle00001_VoltageRecording_001.csv,BMI_online191115T150435.mat,BMI_target_info_20191115T141952.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191115/NVI22/D11,191115/NVI22/D11,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191115T125759-008,holostim_seq_191115T125759-008_Cycle00001_VoltageRecording_001.csv,holostim_seq191115T130018.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191115T133035-011,HoloVTA_pretrain_191115T133035-011_Cycle00001_VoltageRecording_001.csv,BMI_online191115T141729.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191115T141952.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191121,D17,hE3_rew,191121/NVI22/D17,2,baseline/baseline_191121T143440-009,baseline_191121T143440-009_Cycle00001_VoltageRecording_001.csv,BaselineOnline191121T143438.mat,BMI/BMI_191121T154053-011,BMI_191121T154053-011_Cycle00001_VoltageRecording_001.csv,BMI_online191121T162301.mat,BMI_target_info_20191121T153915.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,191121/NVI22/D17,,,,191121/NVI22/D17,191121/NVI22/D17,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191121T141921-008,holostim_seq_191121T141921-008_Cycle00001_VoltageRecording_001.csv,holostim_seq191121T142217.mat,,HoloVTA_pretrain/HoloVTA_pretrain_191121T145354-010,HoloVTA_pretrain_191121T145354-010_Cycle00001_VoltageRecording_001.csv,BMI_online191121T153613.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191121T153915.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191006,D11,randrew,191006/NVI12/D11,0,baseline/baseline_191006T133110-002,baseline_191006T133110-002_Cycle00001_VoltageRecording_001.csv,BaselineOnline191006T133108.mat,BMI/BMI_191006T143958-004,BMI_191006T143958-004_Cycle00001_VoltageRecording_001.csv,BMI_online191006T152205.mat,BMI_target_info_20191006T134854.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191006/NVI12/D11,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191006T132511-001,holostim_seq_191006T132511-001_Cycle00001_VoltageRecording_001.csv,holostim_seq191006T132731.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191006T135246-003,VTA_pretrain_191006T135246-003_Cycle00001_VoltageRecording_001.csv,BMI_online191006T143454.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191006T134854.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191010,D15,randrew,191010/NVI12/D15,1,baseline/baseline_191010T130858-002,baseline_191010T130858-002_Cycle00001_VoltageRecording_001.csv,BaselineOnline191010T130856.mat,BMI/BMI_191010T141435-005,BMI_191010T141435-005_Cycle00001_VoltageRecording_001.csv,BMI_online191010T145643.mat,BMI_target_info_20191010T132633.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191010/NVI12/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191010T130248-001,holostim_seq_191010T130248-001_Cycle00001_VoltageRecording_001.csv,holostim_seq191010T130440.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191010T133029-004,VTA_pretrain_191010T133029-004_Cycle00001_VoltageRecording_001.csv,BMI_online191010T141237.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191010T132633.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191014,D19,randrew,191014/NVI12/D19,2,baseline/baseline_191014T133352-003,baseline_191014T133352-003_Cycle00001_VoltageRecording_001.csv,BaselineOnline191014T133350.mat,BMI/BMI_191014T152019-006,BMI_191014T152019-006_Cycle00001_VoltageRecording_001.csv,BMI_online191014T160227.mat,BMI_target_info_20191014T143127.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,191014/NVI12/D19,,191014/NVI12/D19,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191014T132017-001,holostim_seq_191014T132017-001_Cycle00001_VoltageRecording_001.csv,holostim_seq191014T132213.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191014T143516-005,VTA_pretrain_191014T143516-005_Cycle00001_VoltageRecording_001.csv,BMI_online191014T151724.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191014T143127.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191024,D24,randrew,191024/NVI12/D24,3,baseline/baseline_191024T152648-073,baseline_191024T152648-073_Cycle00001_VoltageRecording_001.csv,BaselineOnline191024T152646.mat,BMI/BMI_191024T163230-075,BMI_191024T163230-075_Cycle00001_VoltageRecording_001.csv,BMI_online191024T171438.mat,BMI_target_info_20191024T154454.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191024T151755-070,holostim_seq_191024T151755-070_Cycle00001_VoltageRecording_001.csv,holostim_seq191024T151920.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191024T154831-074,VTA_pretrain_191024T154831-074_Cycle00001_VoltageRecording_001.csv,BMI_online191024T163039.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191024T154454.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191030,D30,randrew,191030/NVI12/D30,4,baseline/baseline_191030T132315-025,baseline_191030T132315-025_Cycle00001_VoltageRecording_001.csv,BaselineOnline191030T132313.mat,BMI/BMI_191030T143409-028,BMI_191030T143409-028_Cycle00001_VoltageRecording_001.csv,BMI_online191030T151616.mat,BMI_target_info_20191030T134216.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191030T131710-024,holostim_seq_191030T131710-024_Cycle00001_VoltageRecording_001.csv,holostim_seq191030T131840.mat,,VTA_pretrain/VTA_pretrain_191030T134526-026,VTA_pretrain_191030T134526-026_Cycle00001_VoltageRecording_001.csv,BMI_online191030T142734.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191030T134216.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191101,D32,randrew,191101/NVI12/D32,5,baseline/baseline_191101T133918-059,baseline_191101T133918-059_Cycle00001_VoltageRecording_001.csv,BaselineOnline191101T133915.mat,BMI/BMI_191101T154043-062,BMI_191101T154043-062_Cycle00001_VoltageRecording_001.csv,BMI_online191101T162251.mat,BMI_target_info_20191101T135615.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191101T133447-058,holostim_seq_191101T133447-058_Cycle00001_VoltageRecording_001.csv,holostim_seq191101T133609.mat,mainProt_single_channel_fb.m,VTA_pretrain/VTA_pretrain_191101T145614-061,VTA_pretrain_191101T145614-061_Cycle00001_VoltageRecording_001.csv,BMI_online191101T153822.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191101T135615.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191103,D34,randrew,191103/NVI12/D34,6,baseline/baseline_191103T143332-005,baseline_191103T143332-005_Cycle00001_VoltageRecording_001.csv,BaselineOnline191103T143329.mat,BMI/BMI_191103T154025-007,BMI_191103T154025-007_Cycle00001_VoltageRecording_001.csv,BMI_online191103T162233.mat,BMI_target_info_20191103T145403.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191103T142850-004,holostim_seq_191103T142850-004_Cycle00001_VoltageRecording_001.csv,holostim_seq191103T143006.mat,mainProt_single_channel_fb.m,VTA_pretrain/VTA_pretrain_191103T145615-006,VTA_pretrain_191103T145615-006_Cycle00001_VoltageRecording_001.csv,BMI_online191103T153823.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191103T145403.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191018,D23,randrew,191018/NVI12/D23,7,baseline/baseline_191018T130847-056,baseline_191018T130847-056_Cycle00001_VoltageRecording_001.csv,BaselineOnline191018T130845.mat,BMI/BMI_no_reward_191018T161034-063,BMI_no_reward_191018T161034-063_Cycle00001_VoltageRecording_001.csv,,BMI_target_info_20191018T135320.mat,BOT_candidates.cfg,BOT_ens.cfg,,,191018/NVI12/D23,,,,,,,191018/NVI12/D23,,191018/NVI12/D23,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191018T130456-055,holostim_seq_191018T130456-055_Cycle00001_VoltageRecording_001.csv,holostim_seq191018T130648.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191018T135650-059,VTA_pretrain_191018T135650-059_Cycle00001_VoltageRecording_001.csv,,roi_data.mat,strcMask.mat,target_calibration_ALL_20191018T135320.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191006,D11,randrew,191006/NVI13/D11,0,baseline/baseline_191006T162418-006,baseline_191006T162418-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191006T162415.mat,BMI/BMI_191006T180918-012,BMI_191006T180918-012_Cycle00001_VoltageRecording_001.csv,BMI_online191006T185125.mat,BMI_target_info_20191006T180759.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191006/NVI13/D11,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191006T161907-005,holostim_seq_191006T161907-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191006T162103.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191006T164400-007,VTA_pretrain_191006T164400-007_Cycle00001_VoltageRecording_001.csv,BMI_online191006T172608.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191006T180759.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191010,D15,randrew,191010/NVI13/D15,1,baseline/baseline_191010T154233-007,baseline_191010T154233-007_Cycle00001_VoltageRecording_001.csv,BaselineOnline191010T154231.mat,BMI/BMI_191010T165225-009,BMI_191010T165225-009_Cycle00001_VoltageRecording_001.csv,BMI_online191010T173433.mat,BMI_target_info_20191010T164941.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191010/NVI13/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191010T153419-006,holostim_seq_191010T153419-006_Cycle00001_VoltageRecording_001.csv,holostim_seq191010T153553.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191010T160344-008,VTA_pretrain_191010T160344-008_Cycle00001_VoltageRecording_001.csv,BMI_online191010T164552.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191010T164941.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191014,D19,randrew,191014/NVI13/D19,2,baseline/baseline_191014T163326-008,baseline_191014T163326-008_Cycle00001_VoltageRecording_001.csv,BaselineOnline191014T163323.mat,BMI/BMI_191014T180455-011,BMI_191014T180455-011_Cycle00001_VoltageRecording_001.csv,BMI_online191014T184703.mat,BMI_target_info_20191014T171606.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,191014/NVI13/D19,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191014T162709-007,holostim_seq_191014T162709-007_Cycle00001_VoltageRecording_001.csv,holostim_seq191014T162828.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191014T172000-010,VTA_pretrain_191014T172000-010_Cycle00001_VoltageRecording_001.csv,BMI_online191014T180208.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191014T171606.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191024,D24,randrew,191024/NVI13/D24,3,baseline/baseline_191024T184324-077,baseline_191024T184324-077_Cycle00001_VoltageRecording_001.csv,BaselineOnline191024T184321.mat,BMI/BMI_191024T195457-081,BMI_191024T195457-081_Cycle00001_VoltageRecording_001.csv,BMI_online191024T203705.mat,BMI_target_info_20191024T190146.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191024T183938-076,holostim_seq_191024T183938-076_Cycle00001_VoltageRecording_001.csv,holostim_seq191024T184053.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191024T191038-080,VTA_pretrain_191024T191038-080_Cycle00001_VoltageRecording_001.csv,BMI_online191024T195246.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191024T190146.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191030,D30,randrew,191030/NVI13/D30,4,baseline/baseline_191030T154444-030,baseline_191030T154444-030_Cycle00001_VoltageRecording_001.csv,BaselineOnline191030T154442.mat,BMI/BMI_191030T165355-032,BMI_191030T165355-032_Cycle00001_VoltageRecording_001.csv,BMI_online191030T173603.mat,BMI_target_info_20191030T160730.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191030T153848-029,holostim_seq_191030T153848-029_Cycle00001_VoltageRecording_001.csv,holostim_seq191030T154003.mat,mainProt_single_channel_fb.m,VTA_pretrain/VTA_pretrain_191030T160931-031,VTA_pretrain_191030T160931-031_Cycle00001_VoltageRecording_001.csv,BMI_online191030T165139.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191030T160730.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191101,D32,randrew,191101/NVI13/D32,5,baseline/baseline_191101T164509-064,baseline_191101T164509-064_Cycle00001_VoltageRecording_001.csv,BaselineOnline191101T164506.mat,BMI/BMI_191101T180150-066,BMI_191101T180150-066_Cycle00001_VoltageRecording_001.csv,BMI_online191101T184358.mat,BMI_target_info_20191101T171528.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191101T164107-063,holostim_seq_191101T164107-063_Cycle00001_VoltageRecording_001.csv,holostim_seq191101T164209.mat,mainProt_single_channel_fb.m,VTA_pretrain/VTA_pretrain_191101T171713-065,VTA_pretrain_191101T171713-065_Cycle00001_VoltageRecording_001.csv,BMI_online191101T175921.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191101T171528.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI13,191103,D34,randrew,191103/NVI13/D34,6,baseline/baseline_191103T164558-009,baseline_191103T164558-009_Cycle00001_VoltageRecording_001.csv,BaselineOnline191103T164555.mat,BMI/BMI_191103T175110-011,,BMI_online191103T183318.mat,BMI_target_info_20191103T170420.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,191103/NVI13/D34,,,191103/NVI13/D34,,,191103/NVI13/D34,191103/NVI13/D34,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,,,holostim_seq191103T164310.mat,mainProt_single_channel_fb.m,,,BMI_online191103T174839.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191103T170420.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191006,D11,randrew,191006/NVI16/D11,0,baseline/baseline_191006T193241-014,baseline_191006T193241-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191006T193239.mat,BMI/BMI_191006T204245-018,BMI_191006T204245-018_Cycle00001_VoltageRecording_001.csv,BMI_online191006T212453.mat,BMI_target_info_20191006T194910.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191006/NVI16/D11,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191006T192747-013,holostim_seq_191006T192747-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191006T192936.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191006T195848-017,VTA_pretrain_191006T195848-017_Cycle00001_VoltageRecording_001.csv,BMI_online191006T204056.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191006T194910.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191010,D15,randrew,191010/NVI16/D15,1,baseline/baseline_191010T182851-011,baseline_191010T182851-011_Cycle00001_VoltageRecording_001.csv,BaselineOnline191010T182849.mat,BMI/BMI_191010T193511-015,BMI_191010T193511-015_Cycle00001_VoltageRecording_001.csv,BMI_online191010T201719.mat,BMI_target_info_20191010T184707.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191010/NVI16/D15,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191010T182359-010,holostim_seq_191010T182359-010_Cycle00001_VoltageRecording_001.csv,holostim_seq191010T182605.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191010T185034-013,VTA_pretrain_191010T185034-013_Cycle00001_VoltageRecording_001.csv,BMI_online191010T193242.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191010T184707.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191014,D19,randrew,191014/NVI16/D19,2,baseline/baseline_191014T203918-013,baseline_191014T203918-013_Cycle00001_VoltageRecording_001.csv,BaselineOnline191014T203916.mat,BMI/BMI_191014T221119-015,BMI_191014T221119-015_Cycle00001_VoltageRecording_001.csv,BMI_online191014T225326.mat,BMI_target_info_20191014T212135.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,191014/NVI16/D19,,191014/NVI16/D19,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191014T203231-012,holostim_seq_191014T203231-012_Cycle00001_VoltageRecording_001.csv,holostim_seq191014T203457.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191014T212326-014,VTA_pretrain_191014T212326-014_Cycle00001_VoltageRecording_001.csv,BMI_online191014T220533.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191014T212135.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI16,191024,D24,randrew,191024/NVI16/D24,3,baseline/baseline_191024T211737-083,baseline_191024T211737-083_Cycle00001_VoltageRecording_001.csv,BaselineOnline191024T211735.mat,BMI/BMI_191024T222212-086,BMI_191024T222212-086_Cycle00001_VoltageRecording_001.csv,BMI_online191024T230420.mat,BMI_target_info_20191024T213457.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191024T211430-082,holostim_seq_191024T211430-082_Cycle00001_VoltageRecording_001.csv,holostim_seq191024T211552.mat,mainProt_single_channel.m,VTA_pretrain/VTA_pretrain_191024T213803-085,VTA_pretrain_191024T213803-085_Cycle00001_VoltageRecording_001.csv,BMI_online191024T222011.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191024T213457.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
